id,fen,sol,turn,rating,n_moves
OYaLk,4rkr1/R2R2q1/1p2P3/3B4/5p1b/1P6/P4PP1/6K1 w - - 0 36,d7f7 g7f7 a7f7,w,1843,3
aMuG9,1kbr3r/pp3RR1/2p4p/Q3p3/8/PP2P3/1KPq4/8 w - - 3 34,f7b7 c8b7 a5c7 b8a8 c7b7,w,1843,5
oRdEZ,6k1/1p3pb1/1p4pp/2qP4/8/1N1Q2P1/rr3PBP/3R1RK1 b - - 5 27,b2f2 g1h1 f2g2,b,1843,3
0I45B,8/R4Rp1/p3rbkp/1p6/6P1/P1Br3P/8/6K1 w - - 1 39,f7g7 f6g7 a7g7,w,1844,3
9O4gR,6k1/5ppp/p4Q2/2N1p3/PPq5/4P1RP/2rr2PK/R7 b - - 0 33,d2g2 h2h1 g2h2,b,1844,3
WmgwV,7k/4PR2/p7/1p4bp/4P2P/2PK4/PP4rr/3R4 b - - 2 36,g2d2 d1d2 h2d2,b,1844,3
QAdSu,1k6/R6R/8/4q3/2P3P1/1r4P1/5P1K/8 w - - 1 49,a7e7 e5e7 h7e7,w,1845,3
ns0Im,6k1/5pp1/1R1n1q1p/2pP4/2P4P/3Q2PB/3Nrr2/1R4K1 b - - 0 37,f2g2 h3g2 f6f2 g1h2 f2g2,b,1848,5
W6MYm,1k6/1pp2Npp/Pb3n2/P7/8/2P3PB/3r1r1P/2R2RK1 b - - 0 22,f2g2 g1h1 g2h2,b,1849,3
nkptE,8/ppB2k1p/6p1/1P4P1/5P1P/2P2b1B/1P1r1r2/5RKR b - - 6 31,f2g2 h3g2 d2g2,b,1850,3
0OykZ,1k6/ppRr2R1/4q3/8/5p2/4n2P/P5P1/7K w - - 2 34,c7d7 e6e8 d7b7 b8a8 b7a7,w,1851,5
uwPJU,5Q2/6pk/7p/P7/1P6/7P/1r2r1PK/8 b - - 2 39,e2g2 h2h1 g2f2 f8f2 b2f2,b,1854,5
TGuzk,2k2r2/1Rr1R3/3q4/3p1p2/3N3p/7P/4KP2/8 w - - 2 50,e7c7 d6c7 b7c7,w,1857,3
BThdW,1rr3k1/1b1R1Rp1/pB2p2p/2P5/P3p3/8/1b2B1PP/6K1 w - - 0 24,d7b7 b8b7 f7b7,w,1858,3
9S6qQ,8/R2R1pk1/4p1p1/7p/2N5/6KP/4rrP1/8 b - - 7 38,f2g2 g3f3 g2f2,b,1861,3
fgByd,5r2/1R2Rr1k/5p1p/3N4/2b5/7P/1P3K2/8 w - - 1 37,e7f7 f8f7 b7f7,w,1861,3
HWocr,2r2qk1/1R2Rpb1/p6p/3p2p1/3Pn3/BP2PQP1/P2r3P/6K1 w - - 2 34,e7f7 d2d1 f3d1 f8f7 b7f7,w,1863,5
z5Pwh,8/6pk/3R3p/3p2b1/3P2P1/2PKB2P/rr6/5R2 b - - 4 35,b2d2 e3d2 a2d2,b,1863,3
l3w1o,8/5Q1p/6pk/1P6/8/7P/1r1r2PK/8 b - - 0 35,d2g2 h2h1 g2f2 f7f2 b2f2,b,1864,5
zxkny,8/pp1RR1pk/7p/5q2/8/2p4P/6P1/7K w - - 2 46,e7g7 h7h8 g7f7 f5d7 f7d7,w,1865,5
AruhN,7k/p5p1/7p/PP2Q3/8/6PP/1r3r2/6K1 b - - 0 49,f2e2 e5b2 e2b2,b,1867,3
ge9ai,4k3/1p2P2R/8/5p2/1B3Pp1/P5P1/1rr4P/3K4 b - - 0 45,c2h2 h7h2 b2h2,b,1867,3
pyXkh,8/4R1R1/6pk/1p6/8/2n2P2/r2r1PKP/8 w - - 1 37,g7h7 h6g5 h2h4 g5f4 h7f7,w,1867,5
Gjmen,6k1/p4p1p/1q4p1/3B1P2/3b1B2/5Q2/PPr1rP1P/R4RK1 b - - 0 23,e2f2 f1f2 c2f2,b,1868,3
s4un5,8/3R1Rpk/7p/7r/4N1n1/6P1/1P4r1/4K3 w - - 0 42,f7g7 h7h8 g7h7,w,1868,3
9Jczh,6k1/p1p2pp1/1p1p1n2/3P1P1p/2P4P/1P2QN2/r4r2/1R5K b - - 3 36,a2e2 e3e2 f2e2,b,1869,3
KCjtk,2k5/1pp1n3/p1b2p2/4p3/4B1P1/4NP2/PPPRRr1r/2K5 b - - 6 26,f2e2 d2e2 h2e2,b,1869,3
Yxd1v,8/6Rp/1k2p3/3p1p2/5PP1/p3PK2/rr2N2P/4R3 b - g3 0 29,b2e2 e1e2 a2e2,b,1869,3
vTeGQ,6k1/1p1RR1p1/5rpp/P7/3P4/5P1P/1q4PK/8 w - - 2 46,e7g7 g8f8 g7h7,w,1869,3
36pXs,7k/6p1/7p/P1p5/2P5/1P1Q3P/2r3r1/5K2 b - - 5 40,g2d2 d3c2 d2c2,b,1870,3
vImwu,5k2/1RR1r1pn/p2q4/8/3p4/5N2/P2N1PPP/6K1 w - - 1 29,c7e7 d6e7 b7e7,w,1870,3
AAHxS,r6k/pR3Rp1/4p2p/7Q/8/6qP/P2r2P1/7K w - - 3 27,f7g7 g3g7 b7g7,w,1873,3
I2ipl,6k1/1Rp2pp1/7p/P2P4/2Pp4/3P3P/2PrrPP1/2R3K1 b - - 0 27,e2f2 g1h1 f2g2,b,1873,3
LKy4X,6k1/1R1R1rp1/3B1pq1/7p/8/7P/5PPK/8 w - - 7 53,d7f7 g6f7 b7f7,w,1878,3
94mCZ,6k1/4q3/p2p2pQ/2nPnB1N/P1p5/2P4P/rr3RP1/5RK1 b - - 0 33,b2f2 f1f2 a2f2,b,1879,3
WdSJ1,8/4k3/5R1p/8/1P1B1p2/4bP1P/r1r2P2/4R1K1 b - - 6 43,c2f2 d4e3 f2g2,b,1879,3
WM02j,1k6/1P4p1/1R1b2p1/8/2Ppp1P1/3PP3/1P1Br2r/R2K4 b - - 3 31,e2d2 d1c1 d2c2,b,1880,3
svUNx,4R3/p1p2pkp/1b4p1/B7/8/2P2Q2/PP1r1rPP/5RK1 b - - 0 24,f2g2 g1h1 g2h2,b,1880,3
tP12g,6k1/pb3pp1/7p/8/4N2R/2P2P2/P1Brr1P1/2R3K1 b - - 2 28,e2g2 g1h1 d2c2 c1c2 g2c2,b,1882,5
GnzqG,6k1/8/2P3p1/1p3p2/pP4PP/P1R2K2/4r2r/2R5 b - - 8 41,h2f2 f3g3 f5f4 g3h3 f2h2,b,1884,5
qAkvQ,8/8/1k4p1/pBb2p2/P6P/5KP1/1r1r1P2/5R1R b - - 6 40,d2f2 f1f2 b2f2,b,1884,3
zrkiq,6k1/2q2p1p/R5p1/nB2p1Q1/P3P3/7P/2rr2P1/1R5K b - - 1 27,d2g2 g5g2 c2g2,b,1886,3
k8SNg,2r1r1k1/1R3R1p/5b2/p1p1n3/2B5/4P1P1/P4P1P/6K1 w - - 0 26,f7g7 g8h8 g7h7,w,1887,3
0Fz8s,8/6k1/3pQ2p/P2P2p1/8/7P/r4rPK/8 b - - 0 37,f2g2 h2h1 g2e2,b,1888,3
fCJz1,1r4nk/2R1r1R1/1p2b1KP/3p4/1p1P4/8/PP2P3/8 w - - 1 38,g7h7 e7h7 c7h7,w,1888,3
6Rkss,6k1/2R2Rp1/b5qp/3r4/6B1/7P/5PPK/8 w - - 1 40,f7g7 g6g7 g4e6 g8h8 c7g7,w,1889,5
wPLD7,1kbrr3/1p2RRbp/3p4/p1pP1p2/2Nq4/1P1B2P1/P1Q2P1P/2K5 w - - 8 29,f7g7 e8e7 g7e7,w,1890,3
8QbVg,r4rk1/1NR2R1p/p5p1/1p1B4/3b4/1P2n1P1/P6P/6K1 w - - 0 26,f7g7 g8h8 g7h7,w,1898,3
YCASA,1k6/pbp5/1p6/8/3P4/2PQ1P2/PP1Rr1r1/2K5 b - - 3 33,e2d2 d3d2 g2d2,b,1900,3
dSHbz,8/8/6p1/5p2/2N1pP2/8/kr3rPK/3Q4 b - - 26 65,f2g2 h2h1 g2h2,b,1903,3
IfzE3,6k1/5pp1/1p5p/2nPP3/q4P2/P3RQPP/1rr3BK/6R1 b - - 6 38,c2f2 f3f2 b2f2,b,1904,3
bCblm,4B1k1/p4p1p/5Qp1/8/8/2P3KP/r2r4/8 b - - 1 30,d2g2 g3h4 a2f2,b,1904,3
v1DJ2,6k1/6b1/7p/p7/8/1PN3P1/P1Rrr2P/2R2K2 b - - 0 39,e2f2 f1e1 d2c2 c1c2 f2c2,b,1905,5
vow80,8/1p1RR1pk/p1p4p/8/8/7P/5qPK/8 w - - 0 36,e7g7 h7h8 g7f7 f2f7 d7f7,w,1906,5
Iug3P,8/5k1p/2p1p1p1/P2p1p2/1B1P4/2N1P3/r1r2PPP/1R4K1 b - - 2 31,a2b2 b4a3 b2b1 c3b1 c2a2,b,1910,5
wNbXv,6k1/4P1p1/p6p/3N4/3P4/3R3P/Pr3rPK/8 b - - 0 38,f2g2 h2h1 g2e2,b,1910,3
SGtlB,R1bB2k1/2P1Qq1p/4p3/3p2p1/4R2N/7P/3r1rP1/6K1 b - - 0 36,f2g2 h4g2 f7f2 g1h2 f2g2,b,1912,5
hfdm6,6k1/1p3ppp/8/3pP3/4nP2/1PP3P1/r4B1r/R4RK1 b - - 1 26,h2f2 a1a2 f2a2,b,1912,3
L5cd4,5r2/2p1R2R/1p1pn1r1/p1k5/P1P4P/2P5/8/7K w - - 1 39,e7c7 e6c7 h7c7,w,1914,3
PMj1U,8/p2R2Rp/5p2/8/4kpP1/7q/PPr4P/6K1 w - - 1 34,g7e7 e4f3 d7d3 f3g4 e7g7,w,1914,5
FWZ4O,2k5/p1p2p2/1PQ3p1/7p/4P2q/2P1NP1P/1r1r2P1/R3R1K1 b - - 0 34,d2g2 e3g2 h4f2 g1h2 f2g2,b,1915,5
KJYEw,3rr1k1/p1RR2p1/5b1p/1p2p2Q/8/2P4P/5PPK/1q6 w - - 4 26,d7g7 f6g7 h5f7 g8h8 f7g7,w,1915,5
M3rNk,k3r1r1/pR2R1p1/1b3pp1/1N1p4/6b1/2P3B1/5PPP/6K1 w - - 5 33,b7a7 b6a7 e7a7,w,1915,3
n4scC,8/8/4pkp1/p4p1p/1b2p2P/1P2Q1P1/r1rN1P2/3RK3 b - - 0 38,c2d2 d1d2 b4d2 e3d2 a2d2,b,1916,5
BLCkE,6k1/R6p/3Rpp2/3p4/8/P3P1PK/1r3r1P/8 b - - 1 35,f2h2 h3g4 h7h5 g4f3 b2f2,b,1917,5
7ZSAs,7r/1R1R1pk1/1p2pq2/p1b3p1/4Q3/1P4P1/5PK1/8 w - - 4 40,d7f7 f6f7 e4e5 g7g6 b7f7,w,1920,5
zTkd1,2r3k1/QR1R1pp1/4p1bp/8/2q5/P3B2P/4rPP1/6K1 w - - 11 28,d7f7 g6f7 b7f7,w,1920,3
8yJss,7k/pp4pp/2p1Bb2/2P1q3/1PQ1p3/4P3/Pr1r1PPP/3R1RK1 b - - 4 24,d2c2 c4c2 b2c2,b,1921,3
SDami,2r2k2/R5R1/3K4/7p/7r/8/7P/8 w - - 2 52,a7f7 f8e8 f7e7,w,1921,3
xDNK2,8/pRPR1pk1/6p1/7p/8/P7/2r2r2/3K4 w - h6 0 49,d7f7 f2f7 d1c2 f7c7 b7c7,w,1921,5
kpS6j,q5k1/6pp/5p2/2P1p3/2Rp4/3P2PP/rr3P2/4QRK1 b - - 2 25,b2e2 e1e2 a2e2,b,1922,3
poyVQ,6k1/3Q3p/5pp1/4b3/1P1P2P1/Pn2B2P/1rr2P2/3KR3 b - - 0 34,c2d2 e3d2 b2d2,b,1922,3
O09Tv,8/2RR1p1p/2P2pk1/8/2r3P1/2r2PK1/8/8 w - - 3 42,d7f7 f6f5 f7g7 g6h6 g7h7,w,1923,5
8liSP,8/8/2B5/5Q1P/3k4/4p3/3r3r/4K3 b - - 0 70,h2e2 e1f1 e2f2,b,1924,3
EyLgC,b5k1/5ppp/P7/8/8/8/1rr3PP/R4NRK b - - 2 38,c2g2 g1g2 b2g2,b,1924,3
O2PzU,Q2Q4/8/4k2p/4N3/2P1n3/8/P2r1rPK/8 b - - 0 45,f2g2 h2h3 g2g3 h3h4 d2h2,b,1924,5
jvErj,1k1r4/p3R1Rp/1p3pb1/8/8/1pr2B1P/6P1/6K1 w - - 0 39,e7b7 b8c8 b7a7,w,1924,3
ptcaE,r4k2/4R1R1/p5p1/1p1q1p2/3B3p/PPP5/K4P2/8 w - - 1 35,e7d7 d5d7 g7d7,w,1924,3
58sWi,6k1/5p2/4p1p1/8/7q/1Q3P2/r2r2PP/1R2RBK1 b - - 7 42,d2g2 f1g2 h4f2 g1h1 f2g2,b,1925,5
LiLIe,5k2/pR4R1/3p3p/3N2b1/4P3/7P/r1r5/5K2 w - - 1 31,b7f7 f8e8 d5c7 c2c7 f7c7,w,1925,5
6hFxV,r5k1/1NR2R2/p6b/3pp2p/1P6/P3q2b/4n1P1/5Q1K w - - 2 31,f7g7 h6g7 f1f7 g8h8 f7g7,w,1926,5
RTEWm,7k/pp5p/2p3p1/2q2p2/8/1PP3P1/2rr1RBP/4QRK1 b - - 2 31,d2e2 e1e2 c2e2,b,1927,3
oSEgn,6k1/1b3p1p/5Pp1/BpP1P3/8/1P6/2rr2PP/R5RK b - - 6 36,d2g2 g1g2 c2g2,b,1927,3
WKkSM,Q7/5pk1/6pp/6b1/P7/2P2B1P/1r1r4/R6K b - - 0 31,d2h2 h1g1 g5e3 g1f1 b2f2,b,1931,5
OELGG,6k1/R4R2/p1p3p1/1p2q2p/3p4/7P/P5P1/7K w - - 0 40,f7e7 e5b8 e7g7 g8h8 g7h7,w,1932,5
Fw1am,8/7R/3bp3/p2k4/P4BPP/4PP2/r1r5/6RK b - - 1 44,c2h2 f4h2 a2h2,b,1934,3
yJVYF,6k1/5pp1/7p/8/P7/3Q1PP1/1r5r/5KB1 b - - 2 39,h2d2 d3d2 b2d2,b,1934,3
ykH6z,8/2RR2p1/4pq1p/6kP/6P1/6K1/p7/8 w - - 1 42,d7g7 f6g7 c7g7 g5f6 g7a7,w,1934,5
XP14l,1r3rk1/3R1R1p/6p1/2p1b3/8/1B2B1PP/P4n1K/1q6 w - - 0 32,f7g7 g8h8 g7h7,w,1935,3
4cKGs,4rn1k/R1R4p/6pP/4N3/1r4n1/8/5PP1/6K1 w - - 1 42,c7h7 f8h7 e5g6 h8g8 a7g7,w,1937,5
gdKGi,8/8/6p1/p4p1k/P7/1P2Q1KP/1r1r1P2/8 b - - 8 71,d2f2 e3f2 b2f2,b,1937,3
jVAXp,8/4kp2/3p4/8/8/2P2p1B/6rr/3RRK2 b - - 1 34,g2e2 h3g2 h2g2,b,1937,3
ju5hR,6k1/Q4pp1/P6p/8/8/2P4P/4rrNK/8 b - - 0 34,f2g2 h2h1 g2h2 h1g1 e2g2,b,1937,5
SDWG0,3rqrk1/1R1R1p1p/p3p1p1/1p6/6PP/4PQ2/Pb3PK1/1B6 w - - 1 24,d7e7 e8e7 b7e7,w,1942,3
j0hkQ,q5k1/5p1p/2p1B1p1/1pPpP3/1B1P3P/5RP1/r3r3/1RQ3K1 b - - 0 39,e2g2 g1f1 g2h2,b,1942,3
9iTgI,6k1/1pq2p1p/1np2Bp1/p1b1pN2/4P2Q/1P5P/P1rr1PB1/R4RK1 b - - 3 23,d2f2 f5h6 g8f8 g1h1 f2g2,b,1943,5
tUSf3,8/R2Rrr2/6kp/6p1/1pp2p2/5P1P/5P1K/8 w - - 0 42,d7e7 f7e7 a7e7 c4c3 e7c7,w,1946,5
nQ5MG,r2r1k2/pp3pRR/2p2Pn1/8/8/8/PP3PK1/8 w - - 7 37,g7f7 f8e8 f7g7,w,1949,3
pPbJK,6rr/1kp1RR2/1p1q4/p5Q1/P1nP4/2P4P/6P1/6K1 w - - 3 29,e7c7 d6c7 g5d5 b7b8 f7c7,w,1949,5
Ilp7j,6k1/2N2pp1/7p/1p6/2p4P/P4QP1/1r2r1PK/8 b - - 7 42,e2g2 h2h3 g2h2,b,1950,3
bKFD8,6k1/5pp1/7p/8/3R4/3p4/2rNrPPP/3R1K2 b - - 0 31,e2d2 d4d3 d2f2 f1g1 f2g2,b,1951,5
XWsFF,3rrk2/1RRb3Q/2pqpbpp/p2p4/P4P2/6P1/5B1P/6K1 w - - 0 34,c7d7 d8d7 b7d7,w,1953,3
IdFn9,2R5/6pk/4P2p/3Rp3/8/3K2PP/r3r3/8 b - - 3 49,a2d2 d3c4 d2c2,b,1956,3
Sa8vS,8/6pk/p6p/3Q4/3b4/6P1/PPr1r2P/4RK2 b - - 4 25,e2f2 f1g1 f2g2 g1f1 c2f2,b,1956,5
9Zfnm,8/5Qp1/pqkP1b2/1p6/5BP1/1P2NPKP/1Pr1r3/R7 b - - 2 32,e2g2 e3g2 b6f2 g3h2 f2g2,b,1958,5
FWgAw,2k5/7b/2p1p2P/p1N5/3B4/1PK5/P3r1r1/2R4R b - - 0 35,e2c2 c1c2 g2c2,b,1959,3
dg8pv,6k1/2R1R1p1/1p5p/3q4/p7/7P/6P1/6K1 w - - 0 31,e7g7 g8f8 g7d7,w,1959,3
KBES4,8/p4Qpk/7p/2P5/1P6/7P/2r1r1PK/8 b - - 0 36,e2g2 h2h1 g2f2 f7f2 c2f2,b,1962,5
SocO6,8/pkp3R1/1p6/8/5q2/1PQ5/P1P1r2r/1K2R3 b - - 2 36,e2c2 c3c2 h2c2,b,1962,3
5A8Yc,8/8/3R4/3P1k2/5P2/1p6/rPr1RK2/8 b - - 0 46,a2b2 f2f3 c2e2,b,1963,3
wFL2O,8/3RR1pk/7p/pn6/8/8/6PP/1rr1BK2 w - a6 0 38,e7g7 h7h8 g7e7,w,1963,3
3Oj7Y,4r1k1/3R1Rpp/p3n3/2rB2p1/2p5/6KP/1P6/8 w - - 3 34,f7g7 g8h8 g7h7,w,1966,3
9dViQ,1r3rk1/1R1R1pp1/1b2p2p/1bp1P3/1p6/5BP1/1B2PP1P/6K1 w - - 4 25,d7f7 b8b7 f7b7,w,1966,3
NM06y,8/1R2rR2/3k2p1/8/7P/8/2p3PK/3r4 w - - 12 55,f7e7 c2c1q b7d7 d6c5 d7c7,w,1966,5
jiypK,1Q6/p2q1p1k/1p3Ppp/3P4/P1P5/1P3R1P/1r4r1/2R2K2 b - - 1 33,g2h2 b8h2 b2h2,b,1967,3
u6uXB,7k/6pp/2p1Np2/3b4/5P2/4P2Q/rr4PP/3R1K2 b - - 0 27,b2f2 f1g1 f2g2 h3g2 a2g2,b,1968,5
S3a1C,8/6N1/8/3pP1P1/P1p3k1/2P5/Rr3rPK/1B6 b - - 4 35,f2g2 h2h1 b2a2 b1a2 g2a2,b,1969,5
SHqST,6k1/5p1p/1P4p1/8/3b4/8/r1r2PPP/1RB2RK1 b - - 0 24,c2f2 f1f2 a2f2,b,1970,3
iuS8E,8/5pk1/4p1p1/1Q2Pn2/3P1PN1/1P4Pp/P1r3rP/5R1K b - - 6 32,g2h2 g4h2 f5g3 h1g1 c2g2,b,1970,5
vogww,6k1/2R1R1p1/1P4rp/2P5/7K/8/8/5r2 w - - 1 63,e7g7 g6g7 c7g7,w,1972,3
m1XaU,5b2/R6p/4p1pk/8/8/6QP/P3rr2/6K1 b - - 7 36,f2g2 g3g2 f8c5 g1f1 e2g2,b,1974,5
nvaOh,8/q3bpk1/P2p4/1Q1Pp1pp/4P2P/6P1/2rrBP2/2R1R1K1 b - - 1 35,d2e2 b5e2 c2e2,b,1974,3
KVDUy,5Q2/6pk/4P2p/8/8/7P/r1r3PK/8 b - - 0 41,c2g2 h2h1 g2f2 f8f2 a2f2,b,1977,5
1CeSC,5qr1/2RR2pk/4p1p1/1p2B1Pp/4P2P/p4P2/6K1/8 w - - 2 38,d7f7 f8b8 f7g7 g8g7 c7g7,w,1979,5
XB8zI,8/5Qpk/7p/8/1P6/P6P/rr4PK/8 b - - 0 39,b2g2 h2h1 g2f2 f7f2 a2f2,b,1981,5
ff579,3rq2k/pRR2pp1/8/p7/2Q2B1p/3P1P1P/P5r1/4b2K w - - 2 32,c7e7 e8e7 b7e7,w,1981,3
TQ0S2,r1k5/3R2Rp/p7/1p6/2p5/b2b4/P4PPP/6K1 w - - 3 27,d7f7 a3e7 f7e7,w,1982,3
v155H,7k/5Qp1/7p/5P2/8/P1P4P/P2r1rPK/8 b - - 0 38,f2g2 h2h1 g2e2,b,1982,3
6gvz5,3r2k1/pR3R1p/2nr2p1/8/2B5/1nP1q1P1/P6P/7K w - - 0 33,f7g7 g8h8 g7h7,w,1983,3
Jf6jB,6k1/ppp3pp/4p3/n7/2P3P1/PPN1q3/1KBrNr1P/R1Q4R b - - 3 22,f2e2 h1d1 d2c2,b,1985,3
ZSr4H,6k1/p1P2pp1/4p2p/8/3p2Pq/PQ3B2/r1r3PP/3RR1K1 b - - 1 28,c2g2 f3g2 h4f2 g1h1 f2g2,b,1985,5
CbrAw,2r2q2/pkp3RR/1p1b4/3Pp3/4N3/P7/1B1P1P1P/2K5 w - - 6 27,g7f7 f8d8 f7d7 d8d7 h7d7,w,1986,5
zxPfJ,3r2k1/R4R2/1p4p1/4p3/4P3/P1P5/BP1K4/5qq1 w - - 2 41,f7d7 f1f7 d7d8 g8h7 a7f7,w,1987,5
1cFNL,r5k1/pRR2pp1/1p2p2p/4q3/r7/6PP/3Q1P1K/8 w - - 0 40,c7f7 g8h8 f7g7 e5g7 b7g7,w,1989,5
Ft8Vg,b3r1k1/R4R2/6p1/4bp2/p2p3P/P7/5PP1/6K1 w - - 0 37,f7e7 a8c6 e7e8 c6e8 a7e7,w,1991,5
9Bc3d,5Q2/6pk/7p/P7/1PP5/7P/1r1r2PK/8 b - - 0 43,d2g2 h2h1 g2f2 f8f2 b2f2,b,1992,5
vL2IJ,3rqrk1/p1RR1pp1/1p2p2p/3pB3/3Pn3/1Q4P1/PP2PnBP/6K1 w - - 2 23,d7e7 e8e7 c7e7,w,1993,3
FIsaz,6k1/2p3pp/p4p2/1p1p4/3P1P2/2P1B2P/PP2rrP1/1R2N1K1 b - - 7 30,e2b2 e1d3 f2g2,b,1995,3
z6T5M,8/8/R3R1pk/7p/8/8/PPPr1rPP/6K1 b - - 4 32,f2g2 g1f1 d2f2 f1e1 f2c2,b,1996,5
lE88y,8/2RRnp2/4pkp1/7p/4B2q/p4P2/P5K1/8 w - - 0 42,d7e7 f6e5 e7f7,w,1997,3
52LFN,5r1k/p1R1Q1Rp/1p2p1b1/3r1q2/8/6PP/PP3P1K/8 w - - 1 32,g7h7 g6h7 e7g7,w,1999,3
yrw9Q,6k1/p4ppp/8/3B4/4P1n1/5bB1/P1r1rP1P/1R1N1KR1 b - - 7 22,e2f2 d1f2 g4e3 f1e1 c2e2,b,1999,5
xqAcw,4Q3/7p/3p2pk/2p2p2/P1P2P1q/2Q4P/1r1r2P1/4RBK1 b - - 0 37,d2g2 f1g2 h4f2 g1h2 f2g2,b,2000,5
W9ktp,8/1RR4p/6k1/3P2p1/6P1/1p2P3/r3r2P/3K4 b - - 7 45,a2d2 d1c1 b3b2 b7b2 d2b2,b,2001,5
9sU8x,6r1/1R2R3/6kp/6n1/bP4P1/7P/2r5/B4K2 w - - 3 44,e7g7 g8g7 b7g7,w,2003,3
andvT,6k1/8/p5p1/2p4n/2P5/1PR1Q3/P2r2r1/7K b - - 1 37,g2h2 h1g1 h2e2 e3d2 e2d2,b,2004,5
Ba2jC,r4r2/pR2Rpk1/1p4p1/8/2q3P1/5QK1/5P2/8 w - - 3 31,b7c7 c4c7 e7c7,w,2006,3
C3aVK,6k1/3R2p1/3bp1p1/5p2/3P4/2q1BQPP/r1r2P2/1R4K1 b - - 4 35,c2f2 f3f2 a2f2,b,2009,3
Gp3uX,1r4k1/2R2R1p/6p1/8/1pB5/4P1PK/1b3P1P/2q3r1 w - - 0 36,f7g7 g8h8 g7h7,w,2011,3
PzRlX,8/2R2R2/3k4/4p3/3P4/3KP1r1/6rp/8 w - - 0 52,f7d7 d6e6 d4d5 e6f5 d7f7,w,2011,5
nZztY,6k1/p2p1p1p/3N1pp1/3P4/4PP1P/P5Pn/1r2R2r/4RK2 b - - 11 30,h2f2 e2f2 b2f2,b,2011,3
dAU6N,6k1/2RRr2p/p5p1/2b2p2/2Pn1P2/8/P3p1PP/4K3 w - - 0 33,d7e7 c5b4 e1f2 b4e7 c7e7,w,2012,5
qpewD,2r4k/R5Rp/4P3/2K5/8/8/8/3r4 w - - 7 44,g7c7 d1c1 c5d6 c8c7 a7c7,w,2012,5
JGmnc,5bk1/p4qp1/2p4p/4P3/2P4P/3PQN2/Pr1r2P1/R5RK b - - 0 32,d2e2 e3e2 b2e2,b,2013,3
Updkc,6k1/R3Rr2/5qp1/7p/2p5/6QP/6PK/5r2 w - - 4 48,e7f7 f6f7 a7f7,w,2015,3
C9YMq,5Bk1/2Q2p2/4pP1K/3p2p1/3P4/5P1P/1r5r/8 b - - 0 52,b2g2 c7h2 g2h2,b,2016,3
gvuKI,7k/3R4/1p2p3/8/P5R1/1P3p1P/1r3rPK/8 b - - 4 39,f2g2 g4g2 b2g2,b,2016,3
Lwrcx,5k2/8/pp4RP/2p2B2/P2b4/1P6/3rrPP1/5RK1 b - - 0 40,e2f2 f1f2 d2f2,b,2020,3
82Xn0,4B3/p5p1/1p2kp2/4p3/P1R3K1/4PP2/3rr2P/5R2 b - - 0 28,e2g2 g4h5 g2g5 h5h4 d2h2,b,2021,5
qgOVh,3k1r1r/p1R3R1/1pp4p/4p3/2q1P3/4B3/P5P1/6K1 w - - 2 32,c7a7 f8f7 g7f7 c4f7 a7f7,w,2021,5
9oWTS,6k1/p2p2pp/8/2P5/4b1P1/2Q1b3/P3rrPP/R5RK b - - 0 29,f2g2 c3b3 g8f8 g1f1 g2f2,b,2023,5
eTAZ8,3q4/1R5R/2p2r2/p1k5/6p1/1B1P1pK1/2P2P2/8 w - - 1 34,h7d7 d8d7 b7d7,w,2024,3
ycDfH,8/6pp/1R6/8/P1N4k/1P1n1R1P/2r1r1P1/6K1 b - - 10 31,e2g2 g1f1 g2h2,b,2024,3
k7a46,8/1p1R1Rpk/7p/p7/4qP2/6P1/1Pn5/1K6 w - - 4 30,f7g7 h7h8 g7e7 e4e7 d7e7,w,2025,5
v1ACG,8/p1R2R1p/1p4k1/r2pK3/2P3b1/6r1/8/8 w - - 2 39,f7g7 g6h6 g7h7 h6g5 c7g7,w,2025,5
u5Vgi,6k1/1p3pp1/2p3q1/p7/3PN2Q/P1P3R1/1r2r1PP/5RK1 b - - 0 33,e2g2 g1h1 g2h2 h4h2 b2h2,b,2027,5
04B7R,3r1rk1/2R1Rppp/1p6/pq6/2BQ4/P5Pb/1P3P1P/6K1 w - - 4 23,e7f7 d8d4 f7g7 g8h8 g7h7,w,2028,5
3UzLq,7k/6p1/p1P4p/7Q/8/PP5P/2r1r1PK/8 b - - 0 41,e2g2 h2h1 g2e2 h5e2 c2e2,b,2029,5
f61iK,8/2RR1pk1/6p1/p1p4p/P3q3/4N1PK/P6P/6r1 w - - 0 37,d7f7 g7g8 f7e7,w,2029,3
Oo9b3,8/R1R5/2p5/2k1p3/4P3/K1P5/PP1r3r/8 b - - 0 31,d2b2 a7a5 c5b6 c7c8 b2a2,b,2030,5
jYM9X,3r1k2/1R1R4/2r4p/b7/2B1p3/P6P/3p1P2/5K2 w - - 0 46,d7f7 f8g8 f7g7 g8h8 g7h7,w,2031,5
Md1CF,2k5/R1p2ppp/8/1P2P3/5Pn1/5N2/2r3rP/6RK b - - 3 27,g2h2 f3h2 c2h2,b,2033,3
fVeMz,8/5R2/1p1p1pk1/4p2p/4P2P/8/PPr3r1/1K1RN3 b - - 2 34,c2b2 b1c1 g6f7 e1g2 b2g2,b,2033,5
Jb7Ff,8/1R1Rpk1p/5p2/1P4p1/P5P1/7r/1r6/4K3 w - - 5 49,d7e7 f7f8 e7h7 h3h7 b7h7,w,2034,5
